Label,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
0,10.839026920374671,12.004904059396406,4.537971311386048,3.51565111049226,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.513568706592693,10.783497891212292,8.23591873483822,5.396232619389001,21.200000000000017,-0.45999999999999375,22.666311,3.8865907,1896.8466,0.6112125,-0.14732423,47.328587,-9999,-9999,-9999,-9999,-9999,-9999
0,13.690026619177646,9.414119107356415,8.740570181424209,1.796967119901298,10.140000000000015,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.113148250362938,13.084422985746341,3.5885987748587613,5.9754882308179225,-0.9199999999999875,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.886423404078679,12.301107919832395,8.402230822079733,9.312328086187145,-0.9199999999999875,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.109198456918238,12.647522115560038,2.9224281407182695,3.0462437981176724,10.140000000000015,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.910769230769233,10.913600427596208,4.005333289762394,1.656946886299385,-6.449999999999989,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,13.668677485400009,9.737410481192553,6.272839658332757,3.271158722004666,4.610000000000014,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.444332371717605,10.674983508695808,3.730849622626729,1.6268251748203297,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.944507799326983,12.602948639284069,1.8110672799556624,3.684059755329797,4.610000000000014,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,13.508310818049193,9.076977233775535,2.0283287809848063,1.6015211809324639,15.670000000000016,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.37019908323057,9.749749831526128,1.731914343782247,2.3181960368633803,-6.449999999999989,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,4.316854866392894,4.789120482927946,1.7124526834652178,2.0043350016356443,-83.86999999999999,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.322563801570812,10.106207386273796,4.545288181338306,7.143022975592117,-6.449999999999989,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,12.868661607062855,8.575680892393683,6.334714674521507,1.6998989047929995,15.670000000000016,-5.989999999999995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,8.619977085739713,10.862735764199934,2.968539539125223,4.141028333251167,10.140000000000015,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.522339559894858,9.776292827769309,4.706316579208854,1.5695846978431434,4.610000000000014,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.480906121712666,8.706313794938806,5.580274001159854,1.9046736940421947,10.140000000000015,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.91391551531542,11.090426467392955,1.837636308689468,4.6487558048838205,15.670000000000016,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,8.962257262928443,11.830050336842286,2.9006006491141982,5.213070882382923,-0.9199999999999875,-5.989999999999995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.44288185605708,10.955890672780793,2.0938589096003337,3.3701829193597064,10.140000000000015,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.654677503360547,14.542843439066857,4.587990755644331,8.996952094172114,-6.449999999999989,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.300077114918693,10.248185845861363,4.002659370686511,4.507577726250675,-0.9199999999999875,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.228106033247006,11.544858023264894,5.1148828231635965,7.1651908932646755,4.610000000000014,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.045447362118153,12.330448135258711,1.9620036819151534,3.2621119678573693,4.610000000000014,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,12.856321509987456,10.685305224974393,8.46881600891147,3.1273017564510575,21.200000000000017,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,13.042312763548583,11.113165865564843,6.358984394760144,2.8763286152453507,10.140000000000015,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.679937964517832,10.21138454400556,2.476920922318643,2.744181450049434,4.610000000000014,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,8.943414113189661,10.615436684376203,3.042953234861917,3.3295070907397557,-0.9199999999999875,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.444272955959432,8.694985943378837,4.43829291686414,1.868907134337577,15.670000000000016,-5.989999999999995,11.401602,-1.8306441,1859.8474,-0.003980332,-0.006398438,2.2616577,-9999,-9999,-9999,-9999,-9999,-9999
0,6.517167499936015,5.901546172167275,2.0962648845783125,1.9664401281513282,-6.449999999999989,38.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.487975143117646,10.003374458429295,2.9286641998395164,1.6616476257702364,4.610000000000014,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,7.587702221357927,6.807306736147562,1.7045135033599488,2.148515100683041,43.32000000000002,32.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.503394875094214,9.56420004802251,1.434375249945892,1.8801713819714938,4.610000000000014,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,14.984946453519408,10.229565835728321,4.717187638916091,2.014257834843414,4.610000000000014,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.781832048354861,10.492437276438684,5.067796114210915,5.5797117280488004,4.610000000000014,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.48190083977347,11.091008776643978,5.467927048989653,5.0195470027189755,10.140000000000015,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,8.564952947446061,13.451351351351356,1.4098004624656924,3.819954851932682,4.610000000000014,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,8.236010487487254,9.033331334563126,3.2384931643895545,3.0569144096985386,-0.9199999999999875,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,12.657443599029147,10.34875276184342,5.613598017705774,3.3013299834423098,15.670000000000016,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.709059694133071,12.60785997843959,3.2322642921759894,1.9776001467435222,-6.449999999999989,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,6.170097243966258,6.514506888475905,2.881383271589768,2.3143669540028786,-17.50999999999999,-22.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,3.8001290182776115,7.430714224681831,2.865376281355821,4.0021461634313695,-150.23,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,8.134139854516858,7.575379874759655,1.53759865759493,1.5525231986909689,10.140000000000015,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,4.13827306977198,2.7091356555181956,1.5985165288041123,1.8123121547409449,4.610000000000014,-50.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.320131757972058,12.42483339569439,3.0298210679054676,3.2927486409234583,15.670000000000016,-5.989999999999995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,12.532269879068172,10.158607703180984,3.4242994970964284,3.0658897407479047,4.610000000000014,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,16.71562931942846,9.076977233775535,10.789508230944083,2.925797647768797,15.670000000000016,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.223429882370977,13.894524629559676,1.6010575882503864,3.412760729207405,4.610000000000014,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.12205754607356,11.686587717517224,4.298318014221077,2.9374569153898755,4.610000000000014,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,5.195413842996533,9.22136784864371,1.430453922445774,1.767140582487817,10.140000000000015,21.66000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,4.515226092530326,2.7650000000000006,1.706833642111423,1.7823824180570678,176.04000000000002,-5.989999999999995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,8.243637277049226,4.515226092530326,3.040360029537302,1.4793246981724013,-94.92999999999999,-5.989999999999995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.19495481868438,10.43479442069062,2.5961028651142,3.739352699797355,10.140000000000015,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.749163671000227,11.071727963964104,6.458129330077493,5.0384742345668165,4.610000000000014,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,8.802741391180364,12.470995148744148,3.1077294159542013,9.218558702371533,4.610000000000014,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.26314716682925,11.558663183368381,2.6347414787565624,1.9261442038559327,-0.9199999999999875,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,2.6068669999744056,2.6068669999744056,1.2945772554245407,1.7205075538999783,48.85000000000002,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,12.658716829464723,9.149890246267313,3.1440911980299435,1.9037071810671475,4.610000000000014,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.88184489811248,12.06281464392062,2.470944586390726,3.375578135017849,-0.9199999999999875,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.28101514248293,9.467659552944875,2.245579291318101,3.164519426964744,15.670000000000016,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,12.123254234245005,10.110282603996582,10.013461522687884,5.395996511151491,26.730000000000018,16.13000000000001,29.273027,19.077326,1896.8325,0.91416335,0.20369753,48.91945,-9999,-9999,-9999,-9999,-9999,-9999
0,11.660672123859985,5.948349309189251,3.5015536638112033,1.710590589829926,-50.69,16.13000000000001,-47.79901,18.816391,1896.7349,-2.9273648,0.11839086,39.264767,-9999,-9999,-9999,-9999,-9999,-9999
0,6.026177789444982,5.110888906703674,2.57253376866854,1.5939762382125295,10.140000000000015,43.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,3.8001290182776115,4.121818638524613,0.9761303968614943,0.8639161647814785,32.26000000000002,-28.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.720739526730423,9.379399554342486,1.8998971911450027,2.7148401109603877,15.670000000000016,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,7.443212267849546,8.57494598320937,2.9656793594486275,1.8677936484241378,76.5,16.13000000000001,80.95059,16.386108,1896.9591,2.9326715,0.112579696,40.851177,-9999,-9999,-9999,-9999,-9999,-9999
0,5.354399476131755,3.657751187546797,1.3432775475432255,2.2309356093960804,-61.75,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
