n_evt,gpz,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
487,66.23306,0.0,0.0,0.0,0.0,10.140000000000015,10.600000000000009,13.91778,13.624851,1896.8252,-0.30067518,0.09336603,50.244366,0.00676636,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
488,99.89621,0.0,0.0,0.0,0.0,4.610000000000014,10.600000000000009,6.2373314,13.14251,1896.8152,-0.19447502,0.07054235,50.649258,0.0042897156,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
489,24.796192,0.0,0.0,0.0,0.0,-0.9199999999999875,5.070000000000007,1.0300757,6.8346696,1896.8138,-0.48448202,-0.26516137,49.011444,0.019466614,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
490,88.61938,0.0,0.0,0.0,0.0,10.140000000000015,-0.45999999999999375,13.56893,2.5472076,1859.8383,-0.16287574,0.026849365,50.49138,0.005498615,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
491,89.35028,0.0,0.0,0.0,0.0,10.140000000000015,-0.45999999999999375,14.527641,0.64301115,1859.8322,-0.23412684,0.0003394022,51.782806,0.004790077,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
492,16.718363,2.6068669999744056,2.6068669999744056,1.0310115328042002,0.7646331226749681,-17.50999999999999,-17.049999999999997,-13.990912,-10.896496,1859.9175,-1.021049,-0.42437294,47.740753,0.030936113,-13.693212509155273,-11.931915283203125,-9999,-12.988407135009766,-28.768768310546875,-9999
493,22.878113,0.0,0.0,0.0,0.0,-6.449999999999989,5.070000000000007,-3.2926476,6.903765,1896.8087,-1.0285158,0.004729174,48.462627,0.018406792,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
494,76.45898,0.0,0.0,0.0,0.0,4.610000000000014,10.600000000000009,6.126788,13.566657,1896.8143,-0.20142311,-0.0762458,50.26368,0.0057177423,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
495,30.63259,19.55150249980804,35.19270449965447,7.415505448073649,13.596157802512307,-11.97999999999999,16.13000000000001,-5.3257427,19.281158,1896.7809,-0.8355882,0.07820482,49.16175,0.020508269,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
496,98.68969,0.0,0.0,0.0,0.0,10.140000000000015,16.13000000000001,14.420028,17.7633,1896.8269,-0.15653926,-0.010242021,50.512306,0.0048556672,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
497,60.8274,0.0,2.7650000000000006,5.372207687808775e-08,0.899843346213037,4.610000000000014,16.13000000000001,10.229443,16.7143,1896.8147,-0.36347285,-0.05349162,50.186882,0.007889644,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
498,71.28966,0.0,0.0,1.1102230246251565e-16,0.0,-0.9199999999999875,5.070000000000007,4.7447133,10.8436775,1896.8108,-0.28649333,0.06311262,50.27632,0.0063277795,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
499,36.3278,0.0,0.0,0.0,0.0,4.610000000000014,16.13000000000001,7.826236,17.860989,1896.8175,-0.43976387,0.0149328485,49.30002,0.012670247,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
500,90.9086,0.0,0.0,0.0,0.0,-0.9199999999999875,16.13000000000001,2.252643,19.515854,1896.806,-0.27548704,0.023047058,50.569836,0.0048103626,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
501,57.41898,0.0,0.0,0.0,0.0,4.610000000000014,16.13000000000001,6.676586,18.020462,1896.808,-0.41425496,0.024194915,50.16752,0.008030089,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
502,37.737835,0.0,0.0,0.0,0.0,-0.9199999999999875,16.13000000000001,1.2528268,18.190592,1896.8027,-0.5985591,0.11704268,49.367283,0.012975511,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
503,87.60923,2.6068669999744056,2.6068669999744056,2.086905843331107,0.777003503430818,4.610000000000014,10.600000000000009,5.9770164,14.868706,1896.812,-0.220431,-0.03681175,50.39301,0.007944791,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,67.88123321533203,9.164667129516602
504,25.871325,0.0,0.0,0.0,0.0,-17.50999999999999,-0.45999999999999375,-13.610782,1.8052164,1859.8992,-0.9773161,-0.12541275,48.86461,0.016100453,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
505,27.942133,2.7650000000000006,0.0,2.7625096703794614,0.0,-11.97999999999999,10.600000000000009,-10.595834,12.121849,1896.7864,-0.702463,-0.0712852,49.011326,0.016277382,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
506,89.22587,0.0,0.0,0.0,0.0,4.610000000000014,5.070000000000007,8.331007,6.265103,1896.823,-0.19061135,0.074110724,51.887314,0.005144361,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
507,98.087296,0.0,0.0,0.0,0.0,4.610000000000014,-0.45999999999999375,6.4281406,2.8867443,1896.8231,-0.13234967,-0.020955734,50.506496,0.004425248,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
508,71.0247,0.0,0.0,0.0,0.0,4.610000000000014,16.13000000000001,9.776234,16.933905,1896.8212,-0.33310175,0.04168449,50.311035,0.006689054,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
509,33.353138,0.0,0.0,0.0,0.0,10.140000000000015,5.070000000000007,11.923845,10.601994,1896.8278,-0.37113568,0.21180302,49.348335,0.01446688,9.466787338256836,-9999,10.405887603759766,10.171592712402344,-9999,9.164667129516602
510,35.977814,0.0,4.515226092530326,7.019126666708578e-08,1.1051307435786164,4.610000000000014,10.600000000000009,9.612364,16.526741,1896.8218,-0.4234398,0.03496632,49.849567,0.012662805,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
511,34.956657,0.0,0.0,0.0,0.0,-17.50999999999999,10.600000000000009,-11.253806,11.896768,1896.7798,-0.65286607,-0.26518452,49.11981,0.012764134,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
512,55.12122,0.0,0.0,0.0,0.0,-6.449999999999989,10.600000000000009,-2.6876857,11.534,1896.8003,-0.2633642,-0.0864342,49.921608,0.008723624,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-28.768768310546875,-10.165332794189453
513,53.916977,0.0,0.0,0.0,0.0,4.610000000000014,-5.989999999999995,5.982816,-1.734407,1896.8223,-0.3713196,-0.13969046,49.9202,0.009538123,-13.693212509155273,-11.931915283203125,-12.754112243652344,-12.988407135009766,9.891231536865234,-145.47532653808594
514,80.4343,0.0,0.0,0.0,1.7763568394002505e-15,4.610000000000014,10.600000000000009,10.556943,12.004127,1896.8239,-0.16061494,-0.055482477,50.512478,0.0055017057,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
515,51.875565,8.295000000000002,2.7650000000000006,2.139264937730003,0.7130883125768042,10.140000000000015,10.600000000000009,14.83596,15.342888,1896.8279,-0.24381442,-0.017026445,50.036472,0.010723435,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
516,55.895775,0.0,0.0,0.0,0.0,-6.449999999999989,5.070000000000007,-0.8232616,8.143204,1896.8077,-0.23202088,0.057671852,50.03411,0.009201461,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
517,47.726814,4.515226092530326,2.6068669999744056,0.8262402553244095,0.5684403733857682,10.140000000000015,-5.989999999999995,12.452232,-2.553291,1896.8364,-0.26022607,-0.09928602,49.99391,0.010894429,-13.693212509155273,-9999,-12.754112243652344,-9999,9.891231536865234,-9999
518,69.65652,0.0,2.7650000000000006,7.225593763820108e-08,0.806694253427929,-6.449999999999989,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
519,72.77379,0.0,0.0,0.0,0.0,10.140000000000015,5.070000000000007,12.903191,7.6777554,1896.83,-0.2220475,0.020974353,50.435844,0.005830797,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
520,94.923546,0.0,0.0,0.0,0.0,4.610000000000014,5.070000000000007,8.50911,7.3570485,1896.8225,-0.21720438,-0.08577974,54.239563,0.0050528925,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
521,66.81718,0.0,0.0,0.0,0.0,4.610000000000014,-0.45999999999999375,7.5876374,4.0286627,1896.822,-0.29112762,0.029436193,50.24928,0.0071724183,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
522,32.523853,0.0,0.0,1.7763568394002505e-15,5.551115123125783e-17,-11.97999999999999,-0.45999999999999375,-6.3764987,0.846068,1859.8702,-0.74697673,-0.020874709,49.141724,0.013790325,-9999,11.228084564208984,-9999,10.171592712402344,-28.768768310546875,-10.165332794189453
523,27.299221,0.0,0.0,0.0,0.0,-6.449999999999989,-5.989999999999995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
524,17.430204,0.0,0.0,0.0,0.0,-17.50999999999999,-11.519999999999996,-11.863807,-5.524588,1859.8785,-1.4890122,-0.4157177,48.137875,0.026117694,-9999,-11.931915283203125,-9999,-12.988407135009766,-28.768768310546875,-9999
525,48.32834,0.0,0.0,0.0,0.0,-0.9199999999999875,-0.45999999999999375,4.4689865,3.4823442,1896.8215,-0.2975556,0.008115881,50.06973,0.008479666,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,29.22123146057129,9.164667129516602
526,83.44926,0.0,0.0,0.0,0.0,-6.449999999999989,10.600000000000009,-1.9706832,11.521226,1896.804,-0.28552935,0.06090836,51.890114,0.0051631615,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
527,94.89778,0.0,0.0,1.1102230246251565e-16,0.0,-0.9199999999999875,10.600000000000009,5.1444955,14.750792,1896.814,-0.25297633,0.04127744,50.422718,0.004949378,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
528,91.87706,44.24,5.530000000000001,9.739199517032466,1.2173999396290733,-6.449999999999989,16.13000000000001,-0.73576534,16.97423,1896.801,-0.16762416,0.02789334,50.641327,0.0045481813,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
529,10.403574,0.0,0.0,0.0,0.0,-11.97999999999999,27.190000000000012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
530,97.56548,2.7650000000000006,0.0,1.8119885038960755,0.0,-0.9199999999999875,5.070000000000007,5.0665503,9.789279,1896.815,-0.19961427,-0.0049523134,50.577568,0.0097676655,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
531,87.57164,2.6068669999744056,2.6068669999744056,0.6274034960056709,1.5481473108206094,4.610000000000014,-0.45999999999999375,7.1373634,5.2907133,1896.8248,-0.26714188,0.031235553,51.8492,0.0061095427,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
532,62.0891,6.165529793852991,7.257210590547555,2.1163346671645233,2.263596751676338,10.140000000000015,-0.45999999999999375,12.2687,3.871895,1896.8325,-0.35836864,-0.09099227,50.260853,0.039382562,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
533,57.5135,0.0,2.7650000000000006,6.610248149511219e-08,0.8051013272012789,10.140000000000015,5.070000000000007,12.873414,9.80512,1896.8251,-0.34890273,0.051426567,50.00563,0.010026346,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
534,74.522354,0.0,0.0,0.0,0.0,4.610000000000014,16.13000000000001,7.7152653,20.713816,1896.8104,-0.3451945,0.09798905,50.47888,0.006479202,32.62678909301758,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
535,24.483633,0.0,0.0,0.0,0.0,-17.50999999999999,5.070000000000007,-12.894411,7.0095334,1896.8029,-1.0152313,-0.22101443,49.27562,0.019790733,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
536,54.147022,0.0,0.0,0.0,0.0,4.610000000000014,16.13000000000001,9.216823,17.417261,1896.8165,-0.41155347,0.12994811,50.18296,0.008049852,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
537,49.566868,0.0,0.0,0.0,0.0,-6.449999999999989,-0.45999999999999375,-3.581496,0.545158,1859.8782,-0.43661058,-0.12594804,52.497433,0.009973237,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
538,95.213165,2.7091356555181956,4.13827306977198,1.1807279083308408,1.3776249343578195,-6.449999999999989,-0.45999999999999375,-3.1600623,0.71638125,1859.8802,-0.25612208,-0.027376661,50.60388,0.007591653,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,9.891231536865234,-10.165332794189453
539,22.803474,0.0,0.0,0.0,0.0,-6.449999999999989,5.070000000000007,-1.8146664,10.1191635,1896.8136,-0.57760066,0.1613841,48.08602,0.019614082,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9.43876838684082,-10.165332794189453
540,97.078575,0.0,0.0,0.0,0.0,15.670000000000016,10.600000000000009,17.782887,12.059008,1896.8353,-0.15385978,-0.07206097,50.58671,0.0057646786,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
541,12.944537,0.0,0.0,0.0,0.0,-11.97999999999999,5.070000000000007,-7.1997128,8.364442,1896.7983,-0.98344433,0.043345105,46.797215,0.037577555,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
542,24.111261,0.0,0.0,0.0,0.0,-11.97999999999999,16.13000000000001,-8.760143,18.115707,1896.7911,-0.9986249,0.19258437,48.96485,0.01806194,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
543,51.392452,0.0,0.0,0.0,0.0,10.140000000000015,5.070000000000007,14.613098,7.7081056,1896.8309,-0.33438003,-0.027333627,50.32884,0.008285424,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
544,22.10074,0.0,0.0,0.0,0.0,-6.449999999999989,5.070000000000007,-1.5961733,10.085214,1896.792,-0.80907214,-0.10691903,47.169277,0.021771573,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
545,86.97964,0.0,0.0,0.0,5.551115123125783e-17,4.610000000000014,-0.45999999999999375,7.7409277,1.1957966,1859.8564,-0.19944347,-0.022939136,51.77832,0.005395206,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
546,90.02327,0.0,0.0,0.0,0.0,-0.9199999999999875,5.070000000000007,2.6736343,6.38366,1896.8145,-0.26373702,0.036759343,50.497894,0.005310833,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
547,36.945724,0.0,2.7650000000000006,2.5884364058208093e-08,0.8655331140392731,4.610000000000014,5.070000000000007,7.8724694,6.687023,1896.817,-0.43444964,-0.011714035,49.72077,0.013402527,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
548,42.430717,0.0,0.0,1.1102230246251565e-16,0.0,-0.9199999999999875,10.600000000000009,2.3305924,12.650028,1896.8129,-0.6397674,0.12652245,49.60861,0.013898697,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
549,52.902508,0.0,0.0,0.0,0.0,-6.449999999999989,5.070000000000007,-4.1244707,7.536781,1896.7976,-0.39788118,-0.0494037,50.276527,0.008378325,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
550,99.39815,0.0,0.0,0.0,0.0,-0.9199999999999875,5.070000000000007,3.982007,9.028029,1896.8158,-0.20146288,-0.007004236,50.35002,0.0049209627,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
551,82.947105,0.0,0.0,0.0,0.0,-6.449999999999989,-0.45999999999999375,-3.6620748,1.7302585,1859.8755,-0.28968975,0.03215768,50.411945,0.0051732045,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
552,94.24256,0.0,2.7650000000000006,5.689662404991399e-08,0.5931237539073325,-6.449999999999989,5.070000000000007,-3.0936694,10.6461,1896.7999,-0.2383957,-0.06947234,50.508007,0.0051182304,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
553,85.531265,0.0,0.0,0.0,0.0,10.140000000000015,16.13000000000001,12.285521,19.275446,1896.8226,-0.26449382,0.034430526,51.721573,0.0052497755,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
554,65.001884,0.0,0.0,0.0,0.0,-6.449999999999989,10.600000000000009,-2.7598326,13.3888855,1896.7971,-0.25022417,0.033762425,50.27704,0.0069110077,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
555,35.604073,5.97308267703258,7.079455997618902,1.1037713049964342,1.8099514276575734,-11.97999999999999,-0.45999999999999375,-8.351123,4.9899526,1896.7942,-0.6109959,-0.064589545,44.059788,0.15947734,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
556,40.40079,0.0,0.0,0.0,0.0,-6.449999999999989,5.070000000000007,-2.297527,8.936587,1896.8094,-0.5340779,-0.17358945,49.78549,0.011994247,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
557,62.84116,3.497479092146228,4.13827306977198,1.1808437774134988,1.2299242172937057,-0.9199999999999875,-0.45999999999999375,4.0979,1.4985759,1859.8552,-0.20968387,-0.016064806,50.140507,0.010086108,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
558,98.64695,2.7650000000000006,0.0,2.7093045280941794,3.7147748817355105e-07,10.140000000000015,10.600000000000009,11.27446,15.032284,1896.824,-0.26322743,0.032017644,50.597866,0.004305845,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
559,42.21311,0.0,0.0,0.0,0.0,-11.97999999999999,-0.45999999999999375,-6.336114,0.9458839,1859.8759,-0.49004096,-0.14610241,49.706722,0.010252571,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
560,33.476788,0.0,0.0,8.881784197001252e-16,0.0,-6.449999999999989,5.070000000000007,-4.285206,6.1565666,1896.7985,-0.46737376,0.008752912,49.50758,0.012911994,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
561,59.858692,0.0,0.0,0.0,0.0,10.140000000000015,16.13000000000001,13.118504,16.707241,1896.8237,-0.36189806,-0.050266225,50.30216,0.006995187,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
562,36.81281,0.0,2.7650000000000006,1.542561635155908e-08,0.7303220453870377,10.140000000000015,21.66000000000001,12.226029,22.688221,1896.8157,-0.40815967,0.112007946,50.18807,0.01610304,32.62678909301758,-9999,33.565887451171875,33.33159255981445,-9999,9.164667129516602
563,27.363672,2.3945602414639735,3.910300499961609,2.1949773561891757,0.8193351480746122,4.610000000000014,16.13000000000001,6.127428,16.854748,1896.8027,-0.56851494,0.09640662,48.928352,0.021740297,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
564,94.94103,2.7650000000000006,0.0,1.0329800692268245,2.158794922155253e-07,-6.449999999999989,5.070000000000007,-0.017424462,9.531495,1896.808,-0.17276613,-0.042402185,50.56922,0.0055270344,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
565,84.61641,0.0,0.0,0.0,0.0,10.140000000000015,-0.45999999999999375,13.808726,3.9999883,1896.8329,-0.30951402,-0.036953237,50.347923,0.0051528434,9.466787338256836,-11.931915283203125,-12.754112243652344,-12.988407135009766,9.891231536865234,9.164667129516602
566,27.884508,2.7650000000000006,0.0,2.730076067061001,3.5329245185235163e-07,-17.50999999999999,10.600000000000009,-10.624865,11.683916,1896.7876,-0.73841345,0.25569814,49.06885,0.01610342,-9999,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
567,80.584595,0.0,0.0,0.0,8.881784197001252e-16,4.610000000000014,5.070000000000007,8.314688,9.39875,1896.8251,-0.3073266,-0.03126811,50.342323,0.005814338,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
568,46.735382,0.0,2.7650000000000006,3.6823422386348576e-08,0.7987878990145068,4.610000000000014,-5.989999999999995,9.866369,-3.1273096,1859.8464,-0.30180335,-0.13457957,49.663803,0.0101110395,-13.693212509155273,-11.931915283203125,-12.754112243652344,-12.988407135009766,9.891231536865234,-9999
569,97.27396,0.0,0.0,0.0,0.0,-0.9199999999999875,5.070000000000007,1.282135,8.432811,1896.8104,-0.16797294,-0.015377006,51.734173,0.004601048,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
570,96.73528,2.7650000000000006,0.0,1.3331086266665173,8.881784197001252e-16,-0.9199999999999875,5.070000000000007,5.5819807,6.548842,1896.8195,-0.14620215,-0.019892,50.379913,0.0050036986,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
571,31.010078,0.0,0.0,0.0,5.551115123125783e-17,4.610000000000014,-0.45999999999999375,7.1725435,5.4351935,1896.8268,-0.42949715,-0.19244984,48.924976,0.014025247,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
572,28.876621,0.0,0.0,0.0,0.0,-11.97999999999999,10.600000000000009,-9.23349,12.25802,1896.7802,-0.74309474,-0.19686592,49.0764,0.015856614,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
573,99.13716,0.0,0.0,0.0,0.0,10.140000000000015,5.070000000000007,16.551687,8.004354,1896.836,-0.13348934,-0.01854015,51.7611,0.0042945626,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
574,68.027725,0.0,0.0,8.881784197001252e-16,0.0,-6.449999999999989,16.13000000000001,-0.89043343,16.756344,1896.8015,-0.35267827,-0.06324452,50.329952,0.005931928,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
575,23.34081,0.0,0.0,0.0,0.0,-11.97999999999999,16.13000000000001,-9.991548,18.034258,1896.7693,-0.8385991,0.27324736,48.68571,0.017708646,-9999,11.228084564208984,-9999,10.171592712402344,-9999,-10.165332794189453
576,76.74826,2.6068669999744056,4.515226092530326,0.6472694796393031,2.3018110298464016,-6.449999999999989,10.600000000000009,-3.0027432,11.705766,1896.7983,-0.25541666,0.037699554,50.498,0.0071042166,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
577,64.57037,2.7650000000000006,2.7650000000000006,1.0557938271719671,1.032074538680082,10.140000000000015,10.600000000000009,11.625809,12.600811,1896.8218,-0.37206808,-0.040566336,52.160664,0.027241744,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
578,40.209473,2.7650000000000006,0.0,0.7221131892501582,1.2835981115785517e-07,-6.449999999999989,16.13000000000001,-2.0741165,19.789927,1896.7979,-0.3139982,0.0372661,49.57379,0.011780741,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
579,60.482876,2.7650000000000006,2.7650000000000006,1.1124420980739933,2.7534978001793484,-6.449999999999989,10.600000000000009,-4.110848,11.113707,1896.8015,-0.41214597,-0.071087144,52.16382,0.01076043,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
580,23.561893,0.0,0.0,0.0,0.0,-11.97999999999999,16.13000000000001,-8.2253065,21.561367,1896.7837,-0.9618964,0.22720073,48.39265,0.019387849,-9999,34.388084411621094,-9999,33.33159255981445,-9999,-10.165332794189453
581,23.270874,0.0,2.7650000000000006,1.2397756302327665e-07,1.2887261536527697,-6.449999999999989,16.13000000000001,-4.420651,22.060583,1896.7827,-0.9026336,0.14701736,48.770325,0.021124199,32.62678909301758,11.228084564208984,-9999,33.33159255981445,-9999,-10.165332794189453
582,44.147186,0.0,0.0,1.7763568394002505e-15,8.881784197001252e-16,-11.97999999999999,-5.989999999999995,-5.6781473,-2.2308598,1859.8903,-0.44322187,-0.11265584,49.9773,0.009871496,-13.693212509155273,-11.931915283203125,-12.754112243652344,-12.988407135009766,-9.43876838684082,-9999
583,98.402176,2.7650000000000006,0.0,1.0220767264815376,1.0747493053969092e-07,4.610000000000014,5.070000000000007,11.0209055,6.71296,1896.8281,-0.16944163,-0.03346691,50.60722,0.00621737,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
584,49.808132,0.0,0.0,0.0,0.0,10.140000000000015,-0.45999999999999375,14.392148,2.1813276,1859.8444,-0.37049043,-0.065796636,49.433483,0.009251463,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
585,94.63067,2.7650000000000006,0.0,0.6616112317562494,1.309681109380922e-07,10.140000000000015,5.070000000000007,11.500556,6.2396507,1896.8302,-0.19042996,-0.06277484,50.553585,0.0056491755,9.466787338256836,-9999,10.405887603759766,-9999,-9999,9.164667129516602
586,73.32786,0.0,0.0,0.0,8.881784197001252e-16,4.610000000000014,5.070000000000007,7.714545,9.526669,1896.8219,-0.34364277,0.011198383,50.409977,0.006231316,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
587,48.67388,0.0,0.0,0.0,0.0,-6.449999999999989,5.070000000000007,-0.34360996,10.305281,1896.8081,-0.48367527,-0.15475796,49.814083,0.008807004,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
588,51.035255,0.0,0.0,0.0,0.0,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
589,29.058266,0.0,0.0,0.0,1.7763568394002505e-15,-6.449999999999989,10.600000000000009,-2.609368,13.918941,1896.7928,-0.50636816,0.080052376,47.521683,0.016042281,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,-10.165332794189453
590,43.930313,2.6068669999744056,2.6068669999744056,1.2838326542353307,1.352945825891594,-0.9199999999999875,10.600000000000009,4.429771,11.811678,1896.819,-0.58434373,0.086927466,50.0119,0.018389426,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
591,46.01933,2.6068669999744056,2.6068669999744056,0.5382820199312416,0.5843875620446983,4.610000000000014,10.600000000000009,10.14288,13.748653,1896.8192,-0.42929974,0.16910313,52.363743,0.013437566,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9999,9.164667129516602
592,60.552692,2.7650000000000006,2.7650000000000006,0.6875656585314438,0.6875656585314087,10.140000000000015,-0.45999999999999375,14.248281,3.07515,1859.8406,-0.2931329,0.0040723723,50.210575,0.0075218114,9.466787338256836,-9999,10.405887603759766,-9999,29.22123146057129,9.164667129516602
