Label,gpz,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
0,43.845318,8.001001021,13.73128683,1.484527011,2.987150351,-11.98,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,34.56711,10.41312191,8.940071197,1.743071753,1.652879314,-6.45,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,79.0663,10.67016572,10.79644427,2.548922011,1.516933439,-0.92,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,20.9777,9.498730829,8.264714045,2.417781104,2.347018826,-11.98,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,39.605343,23.17397632,9.426043266,3.759985674,2.05714638,-17.51,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,36.536205,13.63163383,9.767299416,3.873537767,1.885469016,-6.45,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,30.668713,11.48107976,9.85995024,4.44740675,2.567280808,4.61,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,15.558578,7.358662056,9.300273649,1.761998642,2.169650185,-11.98,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,58.526386,9.523847937,11.40007915,1.686733888,1.619762225,-0.92,-0.46,3.683493,2.0039587,1859.8665,-0.31697297,-0.037249852,50.11522,1.0128667,-9999,-9999,-9999,-9999,-9999,-9999
0,71.37739,9.591498053,11.65392328,1.496795117,2.011482337,-0.92,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,47.689034,10.02865334,11.47814311,2.998609804,1.766762278,-11.98,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,64.4235,11.45135482,9.039266684,1.857124367,3.002648439,4.61,5.07,7.4972367,5.514298,1896.8179,-0.34535357,0.10165378,50.38226,1.0149775,-9999,-9999,-9999,-9999,-9999,-9999
0,13.602206,9.876895818,6.519773846,2.782955473,1.408529859,-6.45,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.01676,6.837748037,5.517697426,2.182500237,1.593793967,-39.63,-17.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.01676,6.81932451,5.905708263,1.964209277,1.850655914,4.61,-17.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,43.35957,8.317499117,9.246112961,1.692167863,2.254969133,4.61,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,68.61046,10.52397105,8.182091219,1.374739646,1.391116473,-6.45,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,12.0734215,8.872840563,8.507545115,1.948463954,1.554066837,-28.57,-0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,53.881855,9.969349277,10.21138454,2.165316657,1.965946088,-6.45,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,42.634663,10.94430644,9.282987539,1.678364621,1.602150318,10.14,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,6.7011237,8.581596588,9.545606319,1.534323037,2.884837676,-34.1,-0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,26.449188,14.19981928,20.34455813,6.497593041,5.777721253,-6.45,-0.46,7.1784587,4.2107067,1896.8259,0.031783935,0.052383296,11.38238,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,65.44799,11.1445055,10.72781645,2.591831251,2.35690438,4.61,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,39.242588,11.16510819,10.98292589,5.267147008,2.681920717,-6.45,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,62.412163,10.49090419,10.08439705,2.003181405,1.708663508,10.14,-0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,68.79058,11.39945819,12.15122951,3.022651011,2.528235664,-0.92,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,14.57986,14.4707537,8.472819056,2.700927831,1.586093019,4.61,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,14.57986,5.452653533,7.257210591,2.737405645,1.894271871,-155.76,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,57.20107,11.61205221,10.56190721,3.945564749,1.603383944,-0.92,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
