Label,gpz,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
1,52.49504,12.476248674982399,10.794129376656556,2.3746674650400177,1.7065873124086013,21.200000000000017,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,57.35312,8.623234209258838,11.183720319448925,1.9066349956517568,2.784303002937477,10.140000000000015,-5.989999999999995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,11.507725,8.954882218966116,6.837748037345499,2.389246822138623,2.050954096621966,59.910000000000025,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,11.507725,7.0670199941441485,6.193693490418658,1.8968207316307157,2.8513397322458784,15.670000000000016,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,11.405672,8.202315526727805,8.721811093459891,1.6208171045161848,3.035442992244395,15.670000000000016,21.66000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,10.37338,9.269832881605396,10.129673862567518,2.8917785044924376,1.9169913555196,37.79000000000002,-11.519999999999996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,77.70307,10.564145584830797,10.41840112193325,2.129902427277494,2.4316996373404485,10.140000000000015,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,43.8921,9.866973300327464,10.367309795812206,1.6750506498805795,2.541333165504551,21.200000000000017,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,60.08289,11.122014719406065,10.127310249482502,1.5991107129053481,1.722267311585046,15.670000000000016,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,63.486572,9.989231000740709,10.55076815452406,1.6337864617299176,2.733222912482667,4.610000000000014,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,23.623362,9.757903988049893,8.567039161810808,2.04310960154693,2.1708088777332395,32.26000000000002,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,70.83515,10.041629296031545,10.796312447050905,1.517587872082112,1.4962004558945854,4.610000000000014,-0.45999999999999375,7.3038187,2.4281533,1859.8536,0.19891176,-0.025916113,49.387596,1.023537,-9999,-9999,-9999,-9999,-9999,-9999
1,12.840311,10.682450017401962,9.730927659739983,2.459027729511049,1.9956226434559219,10.140000000000015,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,41.652153,9.281942400656735,9.819996586864166,2.0125121033297275,1.7063599780299077,10.140000000000015,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,66.46983,9.259589829392757,9.376571201670684,2.1349829445906496,2.290132561157674,4.610000000000014,-0.45999999999999375,6.481975,4.3491316,1896.825,-0.008843222,-0.0026028487,0.5188722,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,66.46983,7.7899918766003875,6.484499787955893,2.2121807961641133,2.0750261945767927,37.79000000000002,-0.45999999999999375,6.692651,4.9513702,1896.8185,0.18081334,0.058916107,31.993923,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,66.46983,3.8487171158062536,6.772839138795488,3.056015084211556,2.7401480994837955,-194.47,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,45.254982,15.387798488816234,16.162158406938804,4.56895094588285,2.190293686979044,10.140000000000015,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,18.242308,9.211061228761864,7.77668231574365,2.943938021451286,2.926761137581419,26.730000000000018,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,48.717995,11.651152774537367,11.444781951107142,2.2252905171615533,1.6471438262519573,10.140000000000015,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,32.52717,8.785975685716416,11.480510387173558,2.757632821466886,2.6873817219141984,26.730000000000018,21.66000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,53.16132,11.605666659652023,15.296885695480944,2.2542125940159745,1.86417125829691,15.670000000000016,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,9.520151,9.683544030983695,5.818713345749208,1.4638600884490713,2.5865118674266085,43.32000000000002,27.190000000000012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,9.520151,2.3945602414639735,3.9103004999616036,0.9967312041747343,2.778378574904904,4.610000000000014,27.190000000000012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,31.4596,12.25331482928418,7.850715092852105,5.49178961513148,2.8607303726185287,21.200000000000017,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,69.86377,11.06253873525667,8.787746864213544,2.9631569895756313,1.5970077699591394,15.670000000000016,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,11.690768,12.78945115329306,6.681641907513971,6.116510221989165,1.657854401300174,48.85000000000002,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,60.04379,11.508992830666434,9.360609699063335,1.5579358759514408,1.4516639767856951,15.670000000000016,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,64.83803,10.694511022014987,10.74354617607706,4.911280647381804,1.5172070244287685,15.670000000000016,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,18.45823,14.984946453519404,7.064206368807026,10.712467340616623,1.6157792781127183,43.32000000000002,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,73.84308,12.703042785096807,11.924552150919547,1.4327057041580946,1.4449047293722317,21.200000000000017,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,48.155952,17.691138980786402,13.893953046199632,2.846644356121415,1.8897233572972472,26.730000000000018,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,79.88064,9.915281903928655,10.880327699999437,2.702478092592787,1.452152072503772,15.670000000000016,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,75.71755,9.784953996978818,11.026439733633245,1.6377120769559426,2.5903174583933333,-0.9199999999999875,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,79.54069,11.978772544241199,10.394997862219867,1.7407576556754374,1.9176606424821252,4.610000000000014,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,57.281162,11.826066341007339,10.234800600244187,1.9829125093228253,1.7125989700087683,15.670000000000016,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,62.547405,12.327073652522357,10.451257474561938,6.135527456862206,1.620102040181331,15.670000000000016,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,34.588978,12.12030543379967,11.310970873862907,3.84972091667019,2.309112898387132,10.140000000000015,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,64.959595,10.280932642518385,8.697178852938464,1.5963550930149024,2.3132976737542497,21.200000000000017,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,70.73354,11.18971279513018,10.08751429986595,2.4283070575991337,2.202949698331887,4.610000000000014,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,28.788918,7.87217405712255,9.611378555210957,1.413383169455674,1.545545856654376,26.730000000000018,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,72.161575,11.682338999418013,11.79084122627896,1.6151804795369789,1.5420350816893156,-0.9199999999999875,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,51.054344,11.240933229101184,8.818936835785834,5.256486986655618,1.9183087115862854,21.200000000000017,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,65.973015,10.744461640922294,10.248604166570136,2.238617992768094,2.2226526893118805,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,9.9973755,7.243150757017895,6.385493977237262,1.850926500181518,1.431542713421316,21.200000000000017,-11.519999999999996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,29.4516,13.659463239820226,7.487933226198002,10.919739494038694,1.457765002447628,21.200000000000017,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,36.67153,11.046123625284203,9.699419620380503,2.4099941921398695,1.64821150715573,4.610000000000014,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,42.08519,9.753400453955788,11.160006340611613,2.5978721038579637,1.712435360742967,15.670000000000016,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,47.04841,10.063268211164988,10.159258708193233,2.383836640136858,1.6144371742955397,10.140000000000015,-5.989999999999995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,47.04841,6.887060330794266,8.532975252903684,2.367780670205143,2.1174794578902616,-45.16,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,79.05557,11.893807912803483,11.524406588723876,1.7248627060849235,1.5705099999343473,10.140000000000015,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,44.67126,8.846027128445506,9.534482758620692,1.7176805820005137,2.077596690032499,10.140000000000015,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,28.003082,9.512046385835228,7.511526088189651,1.934373818806271,1.4862922127004656,-0.9199999999999875,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,28.003082,15.242783839299099,6.280728578699287,4.071466239682868,1.5253644587745694,43.32000000000002,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,50.65769,10.063579625388934,12.20024277485625,2.3326999907868924,2.303234892339189,4.610000000000014,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,10.864821,9.751281245944044,5.8552588208699206,2.4869676857259053,2.0209519431852097,26.730000000000018,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,75.245705,10.192881453752268,9.699419620380503,1.5196190118779251,1.605948717245475,15.670000000000016,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,28.446236,9.707626717846932,8.295000000000002,1.7304442837574505,2.461684050936956,15.670000000000016,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,72.947525,10.488793436330036,9.810880834563227,2.1286414601729873,1.632656544929646,4.610000000000014,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,56.018116,10.867805491042603,10.832672407213025,1.729318366591726,2.8955981222586487,15.670000000000016,21.66000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,42.222794,9.33769782612618,9.979957791792087,1.5466919944078283,1.7274236262348106,21.200000000000017,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,68.2176,9.561937565159063,7.880225250587703,2.919017749530496,1.5456284640328974,21.200000000000017,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,73.85407,11.313418208401272,11.023582383839976,3.0054729319706994,1.6047464328227579,10.140000000000015,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,15.326442,11.56588773800965,6.697738015028534,1.717613580819107,2.8599730800801475,21.200000000000017,27.190000000000012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,25.099209,9.741307595659686,10.318733728749296,1.966985904294628,1.8247427570927162,15.670000000000016,-5.989999999999995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,71.34193,10.221087176075836,10.758125786091314,2.9897038859742993,1.9683032414149915,10.140000000000015,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,6.31965,8.194026170869169,9.781832048354856,2.095487102355954,2.1239846457506704,76.5,32.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,44.10204,10.900855012337338,11.606280368834797,1.9138038984646342,2.3773697659687247,15.670000000000016,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,57.63283,10.142971047883393,9.183439529484339,2.1544166039465753,1.847003815925571,26.730000000000018,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,52.345387,10.617777761370021,8.728314416804299,2.1557646126972725,2.015504083619529,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,65.17693,11.440658403006365,10.597684593234158,2.1258775600038047,1.644692002024064,4.610000000000014,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,17.397629,7.701422965269542,11.954227827382256,1.4337718277047202,1.656174055480173,26.730000000000018,21.66000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,20.750912,10.054246563496044,8.891128833740343,1.9440627870915856,1.96481538416224,21.200000000000017,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,27.650583,10.30430153878177,8.407662379194399,3.459232400460928,2.3125161077396945,4.610000000000014,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,20.028728,9.269455514555977,5.927140905019763,2.006957083404795,2.605784676388818,26.730000000000018,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,19.799435,9.467043315696525,8.485569468024872,1.4177645941961718,1.4556223556453907,26.730000000000018,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,47.101624,13.401438929316026,9.574742064929701,4.258289378583189,2.0934158320240766,26.730000000000018,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,29.064964,8.233837875318219,7.852851037775238,2.8167668712844542,1.7604315515671887,15.670000000000016,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,29.064964,10.330590496191396,4.606451996927788,3.2963590012294977,1.6370920293169204,70.97000000000003,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,51.303288,11.226163897760225,9.74974983152613,2.9992565157838285,1.8937751803561,15.670000000000016,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,34.62106,11.060000000000004,11.325851515781407,4.396226693841334,2.539257916518078,15.670000000000016,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,50.851517,9.579621812250418,10.158607703180984,1.6389173383574094,1.6710800060771551,10.140000000000015,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,16.382662,15.84285882593627,11.409665092628776,12.149943586688972,2.4605594453424264,21.200000000000017,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,53.030464,12.017063100256886,13.228405253678751,3.230594292709145,1.9334139360693168,15.670000000000016,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,52.018944,10.252962493012758,12.593677904233855,1.8876477058799213,1.8095736272090117,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,57.50158,9.899932525022583,10.520949386818662,1.5282269876965275,2.084173405281762,21.200000000000017,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,68.2158,11.003692604644137,11.093647255862251,3.6802980537483947,2.5344599500278053,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,72.44524,13.427803667843639,11.104990016243582,1.990835311095181,2.1711419665299405,15.670000000000016,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,64.085846,11.0983083819487,11.047875019194283,2.5055142698744,2.2988931414825378,4.610000000000014,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,15.04839,13.313462981736837,7.254895982217746,5.971793846018957,3.0029690614198605,15.670000000000016,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,79.30019,11.810881893932947,10.93760352955166,1.8409913447006951,1.9088165584158017,10.140000000000015,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,31.32347,9.131033115699452,8.127406966554586,1.412147429554133,1.432834345284445,10.140000000000015,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,52.22602,14.960301707549215,15.904696281916808,1.62292844276625,2.27787349264683,10.140000000000015,21.66000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,51.656372,11.160075286558872,11.310868480166468,3.666948138334934,1.5865716540985992,4.610000000000014,-0.45999999999999375,6.671951,2.439869,1859.858,0.35118246,0.06289407,49.78506,1.1586164,-9999,-9999,-9999,-9999,-9999,-9999
1,46.124477,11.370712227773472,9.914018967927223,2.458640810125845,2.7436286576666595,10.140000000000015,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,55.195972,12.488587742935637,9.169554045998288,2.192336757691689,2.3341038856060976,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,10.147581,8.494222209096016,8.031599214197632,1.5673641851795472,2.2847302867253663,54.380000000000024,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
