Label,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
1,9.269832881605396,10.129673862567518,2.8917785044924376,1.9169913555196,37.79000000000002,-11.519999999999996,40.53314,-6.1919575,1859.765,1.9296824,-0.63626087,46.07159,1.0217578,-9999,-9999,-9999,-9999,-9999,-9999
1,10.564145584830797,10.41840112193325,2.129902427277494,2.4316996373404485,10.140000000000015,16.13000000000001,11.670623,16.845562,1896.8198,0.18050681,0.08004846,51.7698,1.0150431,-9999,-9999,-9999,-9999,-9999,-9999
1,9.866973300327464,10.367309795812206,1.6750506498805795,2.541333165504551,21.200000000000017,16.13000000000001,24.116493,21.596668,1896.8453,0.23476923,0.087014824,32.27502,0.99012923,-9999,-9999,-9999,-9999,-9999,-9999
1,11.122014719406065,10.127310249482502,1.5991107129053481,1.722267311585046,15.670000000000016,10.600000000000009,19.540003,15.109944,1896.8331,0.2636921,-0.069980435,49.973793,1.0244257,-9999,-9999,-9999,-9999,-9999,-9999
1,9.989231000740709,10.55076815452406,1.6337864617299176,2.733222912482667,4.610000000000014,-0.45999999999999375,9.366523,0.24018723,1859.8481,0.20755316,-0.0032599964,50.335487,0.9906977,-9999,-9999,-9999,-9999,-9999,-9999
1,9.757903988049893,8.567039161810808,2.04310960154693,2.1708088777332395,32.26000000000002,10.600000000000009,36.931675,11.858733,1896.8656,1.1274452,-0.041989587,49.512127,0.89390075,-9999,-9999,-9999,-9999,-9999,-9999
1,10.041629296031545,10.796312447050905,1.517587872082112,1.4962004558945854,4.610000000000014,-0.45999999999999375,7.3038187,2.4281533,1859.8536,0.19891176,-0.025916113,49.387596,1.023537,-9999,-9999,-9999,-9999,-9999,-9999
1,10.682450017401962,9.730927659739983,2.459027729511049,1.9956226434559219,10.140000000000015,5.070000000000007,15.581116,6.7496133,1896.8207,0.9252901,-0.30488235,45.663258,1.0091795,-9999,-9999,-9999,-9999,-9999,-9999
1,9.281942400656735,9.819996586864166,2.0125121033297275,1.7063599780299077,10.140000000000015,16.13000000000001,15.517026,20.207754,1896.8323,0.3868057,0.041584656,49.424274,1.0289432,-9999,-9999,-9999,-9999,-9999,-9999
1,9.259589829392757,9.376571201670684,2.1349829445906496,2.290132561157674,4.610000000000014,-0.45999999999999375,6.481975,4.3491316,1896.825,-0.008843222,-0.0026028487,0.5188722,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,7.7899918766003875,6.484499787955893,2.2121807961641133,2.0750261945767927,37.79000000000002,-0.45999999999999375,38.152367,4.213531,1896.9135,1.9454516,0.04470464,44.06366,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,3.8487171158062536,6.772839138795488,3.056015084211556,2.7401480994837955,-194.47,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,15.387798488816234,16.162158406938804,4.56895094588285,2.190293686979044,10.140000000000015,-0.45999999999999375,14.305643,4.13989,1896.8347,0.60884416,-0.104914434,50.269005,1.2778428,-9999,-9999,-9999,-9999,-9999,-9999
1,9.211061228761864,7.77668231574365,2.943938021451286,2.926761137581419,26.730000000000018,10.600000000000009,29.022179,16.542046,1896.8663,0.9490692,-0.08959332,48.535194,1.055204,-9999,-9999,-9999,-9999,-9999,-9999
